date,station,type,units,unit_size,capacity (MW),EAF %,PCLF %,UCLF %,OCLF %,OUCLF %
2022/03/01,MajubaWet,coal,3,670,2010,62.82,11.08,24.94,1.16,26.1
2022/04/01,MajubaWet,coal,3,670,2010,54.09,9.98,32.74,3.19,35.93
2022/05/01,MajubaWet,coal,3,670,2010,54.16,6.92,38.01,0.91,38.92
2022/06/01,MajubaWet,coal,3,670,2010,56.51,0.25,37.98,5.26,43.24
2022/07/01,MajubaWet,coal,3,670,2010,62.66,4.56,32.71,0.07,32.78
2017/01/01,MajubaDry,coal,3,611,1833,77.09,9.19,13.68,0.04,13.72
2017/02/01,MajubaDry,coal,3,611,1833,76.08,22.03,1.84,0.05,1.89
2017/03/01,MajubaDry,coal,3,611,1833,95.55,1.39,2.96,0.1,3.06
2017/04/01,MajubaDry,coal,3,611,1833,99.03,0.15,0.8,0.02,0.82
2017/05/01,MajubaDry,coal,3,611,1833,94.81,0,5.16,0.03,5.19
2017/06/01,MajubaDry,coal,3,611,1833,92.94,3.18,3.88,0,3.88
2017/07/01,MajubaDry,coal,3,611,1833,93.98,2.25,3.77,0,3.77
2017/08/01,MajubaDry,coal,3,611,1833,94.13,0,5.87,0,5.87
2017/09/01,MajubaDry,coal,3,611,1833,89.63,6.3,3.89,0.18,4.07
2017/10/01,MajubaDry,coal,3,611,1833,86.7,8.95,4.06,0.29,4.35
2017/11/01,MajubaDry,coal,3,611,1833,91.29,4.09,3.34,1.28,4.62
2017/12/01,MajubaDry,coal,3,611,1833,74.91,16.56,7.38,1.15,8.53
2018/01/01,MajubaDry,coal,3,611,1833,80.4,12.15,5.98,1.47,7.45
2018/02/01,MajubaDry,coal,3,611,1833,90.11,3,4.66,2.23,6.89
2018/03/01,MajubaDry,coal,3,611,1833,92.3,1.32,6.23,0.15,6.38
2018/04/01,MajubaDry,coal,3,611,1833,81.28,2.4,16.32,0,16.32
2018/05/01,MajubaDry,coal,3,611,1833,79.12,6,14.88,0,14.88
2018/06/01,MajubaDry,coal,3,611,1833,84.21,8.36,7.19,0.24,7.43
2018/07/01,MajubaDry,coal,3,611,1833,90.77,4.7,4.53,0,4.53
2018/08/01,MajubaDry,coal,3,611,1833,79.93,15.03,5.04,0,5.04
2018/09/01,MajubaDry,coal,3,611,1833,84.01,2.46,13.36,0.17,13.53
2018/10/01,MajubaDry,coal,3,611,1833,70.45,6.22,23.23,0.1,23.33
2018/11/01,MajubaDry,coal,3,611,1833,80.05,3.06,16.79,0.1,16.89
2018/12/01,MajubaDry,coal,3,611,1833,79.98,4.86,11.83,3.33,15.16
2019/01/01,MajubaDry,coal,3,611,1833,77.67,3.74,15.16,3.43,18.59
2019/02/01,MajubaDry,coal,3,611,1833,77.56,4.54,17.17,0.73,17.9
2019/03/01,MajubaDry,coal,3,611,1833,73.11,6.13,20.44,0.32,20.76
2019/04/01,MajubaDry,coal,3,611,1833,63.8,19.2,15.43,1.57,17
2019/05/01,MajubaDry,coal,3,611,1833,75.43,18.93,5.62,0.02,5.64
2019/06/01,MajubaDry,coal,3,611,1833,61.77,11.4,26.82,0.01,26.83
2019/07/01,MajubaDry,coal,3,611,1833,73.38,4.5,22.12,0,22.12
2019/08/01,MajubaDry,coal,3,611,1833,83.2,3.53,13.2,0.07,13.27
2019/09/01,MajubaDry,coal,3,611,1833,72.27,5.83,21.63,0.27,21.9
2019/10/01,MajubaDry,coal,3,611,1833,80.86,3.46,15.2,0.48,15.68
2019/11/01,MajubaDry,coal,3,611,1833,82.48,1.74,15.14,0.64,15.78
2019/12/01,MajubaDry,coal,3,611,1833,65.23,9.81,22.01,2.95,24.96
2020/01/01,MajubaDry,coal,3,611,1833,61.31,16.42,19.61,2.66,22.27
2020/02/01,MajubaDry,coal,3,611,1833,59,17.94,23.05,0.01,23.06
2020/03/01,MajubaDry,coal,3,611,1833,58.22,10.21,31.57,0,31.57
2020/04/01,MajubaDry,coal,3,611,1833,71.9,15.79,11.71,0.6,12.31
2020/05/01,MajubaDry,coal,3,611,1833,72.82,1.04,25.24,0.9,26.14
2020/06/01,MajubaDry,coal,3,611,1833,88.67,0.29,10.92,0.12,11.04
2020/07/01,MajubaDry,coal,3,611,1833,79.76,1.74,17.44,1.06,18.5
2020/08/01,MajubaDry,coal,3,611,1833,72.14,15.72,12.11,0.03,12.14
2020/09/01,MajubaDry,coal,3,611,1833,75.31,2.29,22.22,0.18,22.4
2020/10/01,MajubaDry,coal,3,611,1833,83.73,1.31,14.56,0.4,14.96
2020/11/01,MajubaDry,coal,3,611,1833,68.17,18.81,9.97,3.05,13.02
2020/12/01,MajubaDry,coal,3,611,1833,62.97,17.53,15.57,3.93,19.5
2021/01/01,MajubaDry,coal,3,611,1833,65.72,3.92,26.3,4.06,30.36
2021/02/01,MajubaDry,coal,3,611,1833,65.1,10.41,20.24,4.25,24.49
2021/03/01,MajubaDry,coal,3,611,1833,62.41,17.06,18.66,1.87,20.53
2021/04/01,MajubaDry,coal,3,611,1833,68.01,4.93,24.16,2.9,27.06
2021/05/01,MajubaDry,coal,3,611,1833,65.48,7.55,23.88,3.09,26.97
2021/06/01,MajubaDry,coal,3,611,1833,64.27,11.29,21,3.44,24.44
2021/07/01,MajubaDry,coal,3,611,1833,71.32,8.1,15.91,4.67,20.58
2021/08/01,MajubaDry,coal,3,611,1833,56.73,28.7,14,0.57,14.57
2021/09/01,MajubaDry,coal,3,611,1833,58.53,19.76,21.33,0.38,21.71
2021/10/01,MajubaDry,coal,3,611,1833,61.34,18.87,19.04,0.75,19.79
2021/11/01,MajubaDry,coal,3,611,1833,61.15,12.71,21.01,5.13,26.14
2021/12/01,MajubaDry,coal,3,611,1833,55.84,9.03,28.35,6.78,35.13
2022/01/01,MajubaDry,coal,3,611,1833,60.45,3.99,33.16,2.4,35.56
2022/02/01,MajubaDry,coal,3,611,1833,66.78,3.14,28.97,1.11,30.08
2022/03/01,MajubaDry,coal,3,611,1833,62.82,11.08,24.94,1.16,26.1
2022/04/01,MajubaDry,coal,3,611,1833,54.09,9.98,32.74,3.19,35.93
2022/05/01,MajubaDry,coal,3,611,1833,54.16,6.92,38.01,0.91,38.92
2022/06/01,MajubaDry,coal,3,611,1833,56.51,0.25,37.98,5.26,43.24
2022/07/01,MajubaDry,coal,3,611,1833,62.66,4.56,32.71,0.07,32.78
2017/01/01,Matimba,coal,6,615,3690,93.35,5.28,0.58,0.79,1.37
2017/02/01,Matimba,coal,6,615,3690,79.42,18.48,1.47,0.63,2.1
2017/03/01,Matimba,coal,6,615,3690,80.7,17.15,1.77,0.38,2.15
2017/04/01,Matimba,coal,6,615,3690,82.83,13.05,3.99,0.13,4.12
2017/05/01,Matimba,coal,6,615,3690,97.47,0.6,1.78,0.15,1.93
2017/06/01,Matimba,coal,6,615,3690,97.23,0.04,2.58,0.15,2.73
2017/07/01,Matimba,coal,6,615,3690,90,8.37,0.7,0.93,1.63
2017/08/01,Matimba,coal,6,615,3690,91.42,3.06,4.24,1.28,5.52
2017/09/01,Matimba,coal,6,615,3690,89.59,6.52,2.02,1.87,3.89
2017/10/01,Matimba,coal,6,615,3690,93.44,2.7,1.25,2.61,3.86
2017/11/01,Matimba,coal,6,615,3690,95.38,0.83,1.66,2.13,3.79
2017/12/01,Matimba,coal,6,615,3690,88.58,4.62,0.22,6.58,6.8
2018/01/01,Matimba,coal,6,615,3690,93.93,0.61,1.2,4.26,5.46
2018/02/01,Matimba,coal,6,615,3690,88.16,8.7,2.02,1.12,3.14
2018/03/01,Matimba,coal,6,615,3690,77.47,18,3.79,0.74,4.53
2018/04/01,Matimba,coal,6,615,3690,81.52,17.32,0.45,0.71,1.16
2018/05/01,Matimba,coal,6,615,3690,80.52,15.34,3.06,1.08,4.14
2018/06/01,Matimba,coal,6,615,3690,85.87,4.18,9.54,0.41,9.95
2018/07/01,Matimba,coal,6,615,3690,97.68,1.29,0.4,0.63,1.03
2018/08/01,Matimba,coal,6,615,3690,96.76,0.55,1.44,1.25,2.69
2018/09/01,Matimba,coal,6,615,3690,93.37,0.03,1.36,5.24,6.6
2018/10/01,Matimba,coal,6,615,3690,95.74,0.21,0.75,3.3,4.05
2018/11/01,Matimba,coal,6,615,3690,93.62,0.09,1.66,4.63,6.29
2018/12/01,Matimba,coal,6,615,3690,84,9.95,1.81,4.24,6.05
2019/01/01,Matimba,coal,6,615,3690,83.76,11.83,2.71,1.7,4.41
2019/02/01,Matimba,coal,6,615,3690,81.11,15.52,0.63,2.74,3.37
2019/03/01,Matimba,coal,6,615,3690,80.16,17.74,0.4,1.7,2.1
2019/04/01,Matimba,coal,6,615,3690,85.63,12.11,1.3,0.96,2.26
2019/05/01,Matimba,coal,6,615,3690,92.29,0.22,6.18,1.31,7.49
2019/06/01,Matimba,coal,6,615,3690,91.06,0.53,7.65,0.76,8.41
2019/07/01,Matimba,coal,6,615,3690,90.7,1.45,6.39,1.46,7.85
2019/08/01,Matimba,coal,6,615,3690,95.85,1.38,1.49,1.28,2.77
2019/09/01,Matimba,coal,6,615,3690,94.21,0.74,0.79,4.26,5.05
2019/10/01,Matimba,coal,6,615,3690,78.71,14.96,1.15,5.18,6.33
2019/11/01,Matimba,coal,6,615,3690,75.64,18.02,2.19,4.15,6.34
2019/12/01,Matimba,coal,6,615,3690,82.6,4.95,6.58,5.87,12.45
2020/01/01,Matimba,coal,6,615,3690,87.58,4.17,5.23,3.02,8.25
2020/02/01,Matimba,coal,6,615,3690,87.41,7.12,4.64,0.83,5.47
2020/03/01,Matimba,coal,6,615,3690,87.98,2.65,8.31,1.06,9.37
2020/04/01,Matimba,coal,6,615,3690,73.01,24.02,2.62,0.35,2.97
2020/05/01,Matimba,coal,6,615,3690,96.21,0.14,3.3,0.35,3.65
2020/06/01,Matimba,coal,6,615,3690,97.01,0.03,2.68,0.28,2.96
2020/07/01,Matimba,coal,6,615,3690,97.89,0.11,1.65,0.35,2
2020/08/01,Matimba,coal,6,615,3690,90.41,5.26,2.12,2.21,4.33
2020/09/01,Matimba,coal,6,615,3690,75.01,19.24,4.69,1.06,5.75
2020/10/01,Matimba,coal,6,615,3690,73.45,13.72,10.37,2.46,12.83
2020/11/01,Matimba,coal,6,615,3690,66.13,19.06,12.77,2.04,14.81
2020/12/01,Matimba,coal,6,615,3690,66.8,16.71,13.67,2.82,16.49
2021/01/01,Matimba,coal,6,615,3690,75.64,3.47,17.12,3.77,20.89
2021/02/01,Matimba,coal,6,615,3690,74.65,16.78,7.33,1.24,8.57
2021/03/01,Matimba,coal,6,615,3690,75.99,18.1,5.17,0.74,5.91
2021/04/01,Matimba,coal,6,615,3690,81.04,11.87,6.13,0.96,7.09
2021/05/01,Matimba,coal,6,615,3690,81.65,5.28,12.01,1.06,13.07
2021/06/01,Matimba,coal,6,615,3690,83.99,0.63,14.96,0.42,15.38
2021/07/01,Matimba,coal,6,615,3690,81.54,2.39,15.37,0.7,16.07
2021/08/01,Matimba,coal,6,615,3690,85.28,2.96,8.62,3.14,11.76
2021/09/01,Matimba,coal,6,615,3690,66.69,15.81,10.07,7.43,17.5
2021/10/01,Matimba,coal,6,615,3690,64.29,15.95,12.77,6.99,19.76
2021/11/01,Matimba,coal,6,615,3690,64.75,3.22,18.57,13.46,32.03
2021/12/01,Matimba,coal,6,615,3690,71.29,9.66,13.7,5.35,19.05
2022/01/01,Matimba,coal,6,615,3690,76.71,0.99,16.92,5.38,22.3
2022/02/01,Matimba,coal,6,615,3690,74.36,2.07,17.71,5.86,23.57
2022/03/01,Matimba,coal,6,615,3690,73.85,9.9,12.21,4.04,16.25
2022/04/01,Matimba,coal,6,615,3690,83.22,3.03,11.14,2.61,13.75
2022/05/01,Matimba,coal,6,615,3690,85.37,0.27,12.33,2.03,14.36
2022/06/01,Matimba,coal,6,615,3690,83.79,4.78,10.93,0.5,11.43
2022/07/01,Matimba,coal,6,615,3690,85.91,1.53,12.19,0.37,12.56
2017/01/01,Matla,coal,6,575,3450,64.46,28.43,3.86,3.25,7.11
2017/02/01,Matla,coal,6,575,3450,77.09,17.07,2.57,3.27,5.84
2017/03/01,Matla,coal,6,575,3450,74.6,16.67,5.87,2.86,8.73
2017/04/01,Matla,coal,6,575,3450,80.63,17.65,0.47,1.25,1.72
2017/05/01,Matla,coal,6,575,3450,80.26,5.12,12.32,2.3,14.62
2017/06/01,Matla,coal,6,575,3450,71.22,16.7,10.75,1.33,12.08
2017/07/01,Matla,coal,6,575,3450,90.17,4.37,3.27,2.19,5.46
2017/08/01,Matla,coal,6,575,3450,78.9,16.46,2.03,2.61,4.64
2017/09/01,Matla,coal,6,575,3450,69.92,22.47,3.2,4.41,7.61
2017/10/01,Matla,coal,6,575,3450,71.19,20.28,2.9,5.63,8.53
2017/11/01,Matla,coal,6,575,3450,82.13,8.88,5.74,3.25,8.99
2017/12/01,Matla,coal,6,575,3450,86.72,4.3,5.21,3.77,8.98
2018/01/01,Matla,coal,6,575,3450,78.56,13.93,1.66,5.85,7.51
2018/02/01,Matla,coal,6,575,3450,73.31,20.37,2.92,3.4,6.32
2018/03/01,Matla,coal,6,575,3450,72.88,16.67,2.94,7.51,10.45
2018/04/01,Matla,coal,6,575,3450,78.32,16.89,0.2,4.59,4.79
2018/05/01,Matla,coal,6,575,3450,75.83,17.52,1.68,4.97,6.65
2018/06/01,Matla,coal,6,575,3450,71.79,17.21,2.85,8.15,11
2018/07/01,Matla,coal,6,575,3450,64.84,13.26,14.36,7.54,21.9
2018/08/01,Matla,coal,6,575,3450,62.41,16.93,14.12,6.54,20.66
2018/09/01,Matla,coal,6,575,3450,69.81,11.9,12.04,6.25,18.29
2018/10/01,Matla,coal,6,575,3450,79.35,6.42,6.78,7.45,14.23
2018/11/01,Matla,coal,6,575,3450,76.83,16.67,1.33,5.17,6.5
2018/12/01,Matla,coal,6,575,3450,73.57,6.61,12.93,6.89,19.82
2019/01/01,Matla,coal,6,575,3450,76.59,2.93,12.47,8.01,20.48
2019/02/01,Matla,coal,6,575,3450,59.59,3.24,27.64,9.53,37.17
2019/03/01,Matla,coal,6,575,3450,57.74,0.04,36.26,5.96,42.22
2019/04/01,Matla,coal,6,575,3450,73.72,16.47,3.99,5.82,9.81
2019/05/01,Matla,coal,6,575,3450,75.83,10.69,9.82,3.66,13.48
2019/06/01,Matla,coal,6,575,3450,80.07,3.57,14.11,2.25,16.36
2019/07/01,Matla,coal,6,575,3450,76.95,5.59,14.02,3.44,17.46
2019/08/01,Matla,coal,6,575,3450,76.21,0.02,18.15,5.62,23.77
2019/09/01,Matla,coal,6,575,3450,71.79,4.08,19.94,4.19,24.13
2019/10/01,Matla,coal,6,575,3450,82.66,0,13.3,4.04,17.34
2019/11/01,Matla,coal,6,575,3450,78.88,1.16,16.71,3.25,19.96
2019/12/01,Matla,coal,6,575,3450,57.33,7.43,31.63,3.61,35.24
2020/01/01,Matla,coal,6,575,3450,43.99,17.57,34.75,3.69,38.44
2020/02/01,Matla,coal,6,575,3450,70.76,1.5,26.38,1.36,27.74
2020/03/01,Matla,coal,6,575,3450,73.6,0.63,22.86,2.91,25.77
2020/04/01,Matla,coal,6,575,3450,75.53,10.48,8.04,5.95,13.99
2020/05/01,Matla,coal,6,575,3450,68.31,17.29,7.02,7.38,14.4
2020/06/01,Matla,coal,6,575,3450,71.3,1.47,20.8,6.43,27.23
2020/07/01,Matla,coal,6,575,3450,69.85,3.34,24.07,2.74,26.81
2020/08/01,Matla,coal,6,575,3450,74.05,2.51,20.79,2.65,23.44
2020/09/01,Matla,coal,6,575,3450,71.35,15.32,9.76,3.57,13.33
2020/10/01,Matla,coal,6,575,3450,60.43,18.3,16.95,4.32,21.27
2020/11/01,Matla,coal,6,575,3450,66.53,18.17,8.51,6.79,15.3
2020/12/01,Matla,coal,6,575,3450,65.85,12.16,14.17,7.82,21.99
2021/01/01,Matla,coal,6,575,3450,64.39,9.09,20.25,6.27,26.52
2021/02/01,Matla,coal,6,575,3450,69.85,4.64,19.26,6.25,25.51
2021/03/01,Matla,coal,6,575,3450,61.96,10.53,21.52,5.99,27.51
2021/04/01,Matla,coal,6,575,3450,60.62,6.39,26.56,6.43,32.99
2021/05/01,Matla,coal,6,575,3450,61.04,1.38,29.64,7.94,37.58
2021/06/01,Matla,coal,6,575,3450,71.59,3.36,18.49,6.56,25.05
2021/07/01,Matla,coal,6,575,3450,70.88,9.45,15.08,4.59,19.67
2021/08/01,Matla,coal,6,575,3450,76.6,5.34,12.46,5.6,18.06
2021/09/01,Matla,coal,6,575,3450,67.22,15.18,13.85,3.75,17.6
2021/10/01,Matla,coal,6,575,3450,65.15,18.55,12.11,4.19,16.3
2021/11/01,Matla,coal,6,575,3450,63.97,23.52,7.83,4.68,12.51
2021/12/01,Matla,coal,6,575,3450,52.32,24.31,17.53,5.84,23.37
2022/01/01,Matla,coal,6,575,3450,61.27,3.12,28.54,7.07,35.61
2022/02/01,Matla,coal,6,575,3450,69.22,4.77,19.28,6.73,26.01
2022/03/01,Matla,coal,6,575,3450,68.25,4.44,21.45,5.86,27.31
2022/04/01,Matla,coal,6,575,3450,52.44,10.35,30.24,6.97,37.21
2022/05/01,Matla,coal,6,575,3450,59.93,0.32,33.49,6.26,39.75
2022/06/01,Matla,coal,6,575,3450,45.28,6.32,39.92,8.48,48.4
2022/07/01,Matla,coal,6,575,3450,63.26,16.52,11.93,8.29,20.22
2017/01/01,Medupi,coal,6,120,720,94.27,0,5.73,0,5.73
2017/02/01,Medupi,coal,6,120,720,87.43,0,12.4,0.17,12.57
2017/03/01,Medupi,coal,6,120,720,93.19,0,6.81,0,6.81
2017/04/01,Medupi,coal,6,120,720,84.79,13.34,1.87,0,1.87
2017/05/01,Medupi,coal,6,120,720,94.89,0.6,4.51,0,4.51
2017/06/01,Medupi,coal,6,120,720,82.7,0,17.3,0,17.3
2017/07/01,Medupi,coal,6,120,720,99.2,0,0.8,0,0.8
2017/08/01,Medupi,coal,6,120,720,66.65,15.88,17.47,0,17.47
2017/09/01,Medupi,coal,6,120,720,49.86,30.5,19.64,0,19.64
2017/10/01,Medupi,coal,6,120,720,74.66,0,25.34,0,25.34
2017/11/01,Medupi,coal,6,120,720,58.46,10.87,30.67,0,30.67
2017/12/01,Medupi,coal,6,120,720,88.75,5.61,5.64,0,5.64
2018/01/01,Medupi,coal,6,120,720,82.31,0,17.69,0,17.69
2018/02/01,Medupi,coal,6,120,720,83.75,0,16.25,0,16.25
2018/03/01,Medupi,coal,6,120,720,56.38,18.55,25.07,0,25.07
2018/04/01,Medupi,coal,6,120,720,83.08,0,16.92,0,16.92
2018/05/01,Medupi,coal,6,240,1437,95.17,0,4.83,0,4.83
2018/06/01,Medupi,coal,6,240,1437,76.49,16.79,6.72,0,6.72
2018/07/01,Medupi,coal,6,240,1437,65.97,16.39,17.64,0,17.64
2018/08/01,Medupi,coal,6,240,1437,66.03,1.14,32.83,0,32.83
2018/09/01,Medupi,coal,6,240,1437,40.36,50.1,9.54,0,9.54
2018/10/01,Medupi,coal,6,240,1437,33.79,55.8,10.41,0,10.41
2018/11/01,Medupi,coal,6,240,1437,55.05,13.85,31.1,0,31.1
2018/12/01,Medupi,coal,6,360,2157,61.05,0,38.95,0,38.95
2019/01/01,Medupi,coal,6,360,2157,32.53,0,67.47,0,67.47
2019/02/01,Medupi,coal,6,360,2157,31.96,0,68.04,0,68.04
2019/03/01,Medupi,coal,6,360,2157,35.06,23.72,41.13,0.09,41.22
2019/04/01,Medupi,coal,6,360,2157,66.71,0.1,33.19,0,33.19
2019/05/01,Medupi,coal,6,360,2157,76.18,0.2,23.62,0,23.62
2019/06/01,Medupi,coal,6,360,2157,72.48,4.11,23.41,0,23.41
2019/07/01,Medupi,coal,6,360,2157,68.69,0.42,30.38,0.51,30.89
2019/08/01,Medupi,coal,6,360,2157,60.65,21.46,16.99,0.9,17.89
2019/09/01,Medupi,coal,6,360,2157,77.44,0.08,19.06,3.42,22.48
2019/10/01,Medupi,coal,6,360,2157,57.81,0,42.19,0,42.19
2019/11/01,Medupi,coal,6,360,2157,60.36,4.42,34.71,0.51,35.22
2019/12/01,Medupi,coal,6,360,2157,54.3,25.51,20.19,0,20.19
2020/01/01,Medupi,coal,6,360,2157,66.25,0,33.75,0,33.75
2020/02/01,Medupi,coal,6,360,2157,62.48,0,37.52,0,37.52
2020/03/01,Medupi,coal,6,360,2157,53.53,3.81,42.53,0.13,42.66
2020/04/01,Medupi,coal,6,360,2157,37.46,46.41,16.13,0,16.13
2020/05/01,Medupi,coal,6,360,2157,51.77,36.39,11.84,0,11.84
2020/06/01,Medupi,coal,6,360,2157,60.98,19.24,19.78,0,19.78
2020/07/01,Medupi,coal,6,360,2157,63.55,0.74,35.71,0,35.71
2020/08/01,Medupi,coal,6,480,2877,54.47,23.44,22.09,0,22.09
2020/09/01,Medupi,coal,6,480,2877,55.87,25.03,19.1,0,19.1
2020/10/01,Medupi,coal,6,480,2877,52.25,12.25,35.5,0,35.5
2020/11/01,Medupi,coal,6,480,2877,67.97,1.97,30.06,0,30.06
2020/12/01,Medupi,coal,6,600,3597,57.72,23.94,18.34,0,18.34
2021/01/01,Medupi,coal,6,600,3597,49.69,11.75,38.56,0,38.56
2021/02/01,Medupi,coal,6,600,3597,63.53,7.82,28.65,0,28.65
2021/03/01,Medupi,coal,6,600,3597,56.71,21.78,20.98,0.53,21.51
2021/04/01,Medupi,coal,6,600,3597,57.69,23.27,17.19,1.85,19.04
2021/05/01,Medupi,coal,6,600,3597,60.48,1.42,19.64,18.46,38.1
2021/06/01,Medupi,coal,6,600,3597,62.87,4.73,32.4,0,32.4
2021/07/01,Medupi,coal,6,600,3597,70.68,4.39,24.81,0.12,24.93
2021/08/01,Medupi,coal,6,600,3597,66.96,8.21,24.21,0.62,24.83
2021/09/01,Medupi,coal,6,600,3597,64.71,0,35.21,0.08,35.29
2021/10/01,Medupi,coal,6,600,3597,52.26,20.35,27.39,0,27.39
2021/11/01,Medupi,coal,6,600,3597,58.7,10.72,30.58,0,30.58
2021/12/01,Medupi,coal,6,600,3597,65.1,2.23,32.58,0.09,32.67
2022/01/01,Medupi,coal,6,600,3597,70.4,0,28.91,0.69,29.6
2022/02/01,Medupi,coal,6,600,3597,62.48,10.22,27.24,0.06,27.3
2022/03/01,Medupi,coal,6,600,3597,60.58,0.24,39.11,0.07,39.18
2022/04/01,Medupi,coal,6,600,3597,62.56,3.48,33.96,0,33.96
2022/05/01,Medupi,coal,6,600,3597,65.63,0.75,33.62,0,33.62
2022/06/01,Medupi,coal,6,600,3597,65.7,2.08,32.18,0.04,32.22
2022/07/01,Medupi,coal,6,600,3597,55.14,2.82,42.04,0,42.04
2017/01/01,Palmiet,phs,2,,400,99.23,0.62,0.15,0,0.15
2017/02/01,Palmiet,phs,2,,400,37.72,61.55,0.73,0,0.73
2017/03/01,Palmiet,phs,2,,400,0,100,0,0,0
2017/04/01,Palmiet,phs,2,,400,32.69,66.26,1.05,0,1.05
2017/05/01,Palmiet,phs,2,,400,48.66,51.34,0,0,0
2017/06/01,Palmiet,phs,2,,400,49.77,50,0.23,0,0.23
2017/07/01,Palmiet,phs,2,,400,80.96,17.92,1.12,0,1.12
2017/08/01,Palmiet,phs,2,,400,98.56,0,1.44,0,1.44
2017/09/01,Palmiet,phs,2,,400,99.4,0,0.6,0,0.6
2017/10/01,Palmiet,phs,2,,400,94.4,5.52,0.08,0,0.08
2017/11/01,Palmiet,phs,2,,400,49.69,50.13,0.18,0,0.18
2017/12/01,Palmiet,phs,2,,400,99.95,0,0.05,0,0.05
2018/01/01,Palmiet,phs,2,,400,99.7,0,0.3,0,0.3
2018/02/01,Palmiet,phs,2,,400,95.56,1.56,1.28,1.6,2.88
2018/03/01,Palmiet,phs,2,,400,99.52,0.4,0.08,0,0.08
2018/04/01,Palmiet,phs,2,,400,99.17,0.66,0.17,0,0.17
2018/05/01,Palmiet,phs,2,,400,99.31,0.69,0,0,0
2018/06/01,Palmiet,phs,2,,400,95.33,3.65,1.02,0,1.02
2018/07/01,Palmiet,phs,2,,400,96.41,2.6,0.87,0.12,0.99
2018/08/01,Palmiet,phs,2,,400,99.05,0.75,0.2,0,0.2
2018/09/01,Palmiet,phs,2,,400,98.66,0.79,0.31,0.24,0.55
2018/10/01,Palmiet,phs,2,,400,99.51,0,0.37,0.12,0.49
2018/11/01,Palmiet,phs,2,,400,99.79,0,0.21,0,0.21
2018/12/01,Palmiet,phs,2,,400,98.9,0.8,0.3,0,0.3
2019/01/01,Palmiet,phs,2,,400,99.17,0.68,0.15,0,0.15
2019/02/01,Palmiet,phs,2,,400,99.85,0,0.15,0,0.15
2019/03/01,Palmiet,phs,2,,400,98.15,0.75,1.1,0,1.1
2019/04/01,Palmiet,phs,2,,400,100,0,0,0,0
2019/05/01,Palmiet,phs,2,,400,98.09,1.31,0.1,0.5,0.6
2019/06/01,Palmiet,phs,2,,400,100,0,0,0,0
2019/07/01,Palmiet,phs,2,,400,97.33,0,2.67,0,2.67
2019/08/01,Palmiet,phs,2,,400,96.87,1.52,1.61,0,1.61
2019/09/01,Palmiet,phs,2,,400,98.03,1.72,0.25,0,0.25
2019/10/01,Palmiet,phs,2,,400,99.41,0.59,0,0,0
2019/11/01,Palmiet,phs,2,,400,100,0,0,0,0
2019/12/01,Palmiet,phs,2,,400,99.45,0.55,0,0,0
2020/01/01,Palmiet,phs,2,,400,99.54,0,0.46,0,0.46
2020/02/01,Palmiet,phs,2,,400,99.08,0,0.92,0,0.92
2020/03/01,Palmiet,phs,2,,400,98.32,1.39,0.29,0,0.29
2020/04/01,Palmiet,phs,2,,400,98.28,0,1.72,0,1.72
2020/05/01,Palmiet,phs,2,,400,100,0,0,0,0
2020/06/01,Palmiet,phs,2,,400,99.17,0.8,0.03,0,0.03
2020/07/01,Palmiet,phs,2,,400,99.03,0.97,0,0,0
2020/08/01,Palmiet,phs,2,,400,98.01,0.66,1.33,0,1.33
2020/09/01,Palmiet,phs,2,,400,98.71,1.29,0,0,0
2020/10/01,Palmiet,phs,2,,400,98.6,0.77,0.63,0,0.63
2020/11/01,Palmiet,phs,2,,400,51.98,47.91,0.11,0,0.11
2020/12/01,Palmiet,phs,2,,400,82.5,11.7,5.8,0,5.8
2021/01/01,Palmiet,phs,2,,400,53.01,46.32,0.67,0,0.67
2021/02/01,Palmiet,phs,2,,400,94.57,4.79,0.64,0,0.64
2021/03/01,Palmiet,phs,2,,400,99.97,0,0,0.03,0.03
2021/04/01,Palmiet,phs,2,,400,99.39,0,0.58,0.03,0.61
2021/05/01,Palmiet,phs,2,,400,98.63,0.74,0.63,0,0.63
2021/06/01,Palmiet,phs,2,,400,99.13,0.79,0.08,0,0.08
2021/07/01,Palmiet,phs,2,,400,100,0,0,0,0
2021/08/01,Palmiet,phs,2,,400,99.68,0,0.32,0,0.32
2021/09/01,Palmiet,phs,2,,400,62.23,37.77,0,0,0
2021/10/01,Palmiet,phs,2,,400,51.35,48.62,0.03,0,0.03
2021/11/01,Palmiet,phs,2,,400,100,0,0,0,0
2021/12/01,Palmiet,phs,2,,400,99.72,0,0.28,0,0.28
2022/01/01,Palmiet,phs,2,,400,99.62,0,0.38,0,0.38
2022/02/01,Palmiet,phs,2,,400,77.14,22.71,0.15,0,0.15
2022/03/01,Palmiet,phs,2,,400,57.23,41.86,0.82,0.09,0.91
2022/04/01,Palmiet,phs,2,,400,98.9,0.83,0.18,0.09,0.27
2022/05/01,Palmiet,phs,2,,400,100,0,0,0,0
2022/06/01,Palmiet,phs,2,,400,99.91,0,0,0.09,0.09
2022/07/01,Palmiet,phs,2,,400,98.19,1.78,0.03,0,0.03
2017/01/01,Port Rex,ocgt,3,,171,98.09,0,0,1.91,1.91
2017/02/01,Port Rex,ocgt,3,,171,100,0,0,0,0
